통계년월,행정동,연령,인구수_계,인구수_남,인구수_여,총인구수,고령인구수,고령인구비율,복지시설_수,국내노인여가시설_수,복지시설밀도,노인여가시설밀도,is_elderly,연도,월
2024-08-01,신사우동,20세 ~ 29세,2719,1520,1199,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,0,2024,8
2024-08-01,신사우동,30세 ~ 39세,3879,1962,1917,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,0,2024,8
2024-08-01,신사우동,40세 ~ 49세,3750,1887,1863,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,0,2024,8
2024-08-01,신사우동,50세 ~ 59세,3807,1904,1903,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,0,2024,8
2024-08-01,신사우동,60세 ~ 69세,3487,1668,1819,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,1,2024,8
2024-08-01,신사우동,70세 ~ 79세,1772,818,954,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,1,2024,8
2024-08-01,신사우동,80세 ~ 89세,1071,382,689,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,1,2024,8
2024-08-01,신사우동,90세 ~ 99세,163,42,121,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,1,2024,8
2024-08-01,신사우동,0,25636,12782,12854,51268,6493,0.1266482016072403,11.0,32.0,0.2145587891082156,0.492838441398429,0,2024,8
2024-08-01,약사명동,0세 ~ 9세,546,281,265,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,0,2024,8
2024-08-01,약사명동,10세 ~ 19세,427,219,208,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,0,2024,8
2024-08-01,약사명동,20세 ~ 29세,495,254,241,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,0,2024,8
2024-08-01,약사명동,30세 ~ 39세,945,471,474,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,0,2024,8
2024-08-01,약사명동,40세 ~ 49세,844,439,405,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,0,2024,8
2024-08-01,약사명동,50세 ~ 59세,742,388,354,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,0,2024,8
2024-08-01,약사명동,60세 ~ 69세,707,328,379,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,1,2024,8
2024-08-01,약사명동,70세 ~ 79세,421,176,245,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,1,2024,8
2024-08-01,약사명동,80세 ~ 89세,263,90,173,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,1,2024,8
2024-08-01,약사명동,90세 ~ 99세,37,5,32,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,1,2024,8
2024-08-01,약사명동,0,5430,2652,2778,10857,1428,0.1315280464216634,2.0,5.0,0.184212950170397,0.350140056022409,0,2024,8
2024-08-01,조운동,0세 ~ 9세,64,37,27,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,0,2024,8
2024-08-01,조운동,10세 ~ 19세,106,58,48,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,0,2024,8
2024-08-01,조운동,20세 ~ 29세,320,164,156,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,0,2024,8
2024-08-01,조운동,30세 ~ 39세,277,152,125,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,0,2024,8
2024-08-01,조운동,40세 ~ 49세,302,166,136,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,0,2024,8
2024-08-01,조운동,50세 ~ 59세,399,233,166,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,0,2024,8
2024-08-01,조운동,60세 ~ 69세,503,242,261,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,1,2024,8
2024-08-01,조운동,70세 ~ 79세,320,145,175,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,1,2024,8
2024-08-01,조운동,80세 ~ 89세,214,66,148,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,1,2024,8
2024-08-01,조운동,90세 ~ 99세,42,8,34,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,1,2024,8
2024-08-01,조운동,0,2548,1271,1277,5095,1079,0.2117762512266928,5.0,9.0,0.9813542688910696,0.8341056533827619,0,2024,8
2024-08-01,퇴계동,0세 ~ 9세,3421,1746,1675,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,0,2024,8
2024-08-01,퇴계동,10세 ~ 19세,5246,2642,2604,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,0,2024,8
2024-08-01,퇴계동,20세 ~ 29세,5706,2962,2744,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,0,2024,8
2024-08-01,퇴계동,30세 ~ 39세,5588,2800,2788,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,0,2024,8
2024-08-01,퇴계동,40세 ~ 49세,7444,3466,3978,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,0,2024,8
2024-08-01,퇴계동,50세 ~ 59세,8197,3902,4295,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,0,2024,8
2024-08-01,퇴계동,60세 ~ 69세,6638,3115,3523,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,1,2024,8
2024-08-01,퇴계동,70세 ~ 79세,2943,1279,1664,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,1,2024,8
2024-08-01,퇴계동,80세 ~ 89세,1760,639,1121,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,1,2024,8
2024-08-01,퇴계동,90세 ~ 99세,277,72,205,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,1,2024,8
2024-08-01,퇴계동,0,47222,22624,24598,94442,11618,0.1230173016242773,24.0,63.0,0.2541242243916901,0.54226200723016,0,2024,8
2024-08-01,효자1동,0세 ~ 9세,220,107,113,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,0,2024,8
2024-08-01,효자1동,10세 ~ 19세,347,181,166,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,0,2024,8
2024-08-01,효자1동,20세 ~ 29세,467,253,214,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,0,2024,8
2024-08-01,효자1동,30세 ~ 39세,384,207,177,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,0,2024,8
2024-08-01,효자1동,40세 ~ 49세,569,295,274,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,0,2024,8
2024-08-01,효자1동,50세 ~ 59세,697,368,329,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,0,2024,8
2024-08-01,효자1동,60세 ~ 69세,723,364,359,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,1,2024,8
2024-08-01,효자1동,70세 ~ 79세,378,153,225,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,1,2024,8
2024-08-01,효자1동,80세 ~ 89세,264,105,159,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,1,2024,8
2024-08-01,효자1동,90세 ~ 99세,38,15,23,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,1,2024,8
2024-08-01,효자1동,0,4087,2048,2039,8174,1403,0.1716417910447761,1.0,5.0,0.1223391240518717,0.3563791874554526,0,2024,8
2024-08-01,효자2동,0세 ~ 9세,268,129,139,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,0,2024,8
2024-08-01,효자2동,10세 ~ 19세,721,375,346,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,0,2024,8
2024-08-01,효자2동,20세 ~ 29세,3816,2312,1504,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,0,2024,8
2024-08-01,효자2동,30세 ~ 39세,1248,765,483,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,0,2024,8
2024-08-01,효자2동,40세 ~ 49세,1235,683,552,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,0,2024,8
2024-08-01,효자2동,50세 ~ 59세,1642,913,729,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,0,2024,8
2024-08-01,효자2동,60세 ~ 69세,1766,886,880,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,1,2024,8
2024-08-01,효자2동,70세 ~ 79세,1072,454,618,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,1,2024,8
2024-08-01,효자2동,80세 ~ 89세,784,291,493,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,1,2024,8
2024-08-01,효자2동,90세 ~ 99세,91,23,68,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,1,2024,8
2024-08-01,효자2동,0,12646,6833,5813,25289,3713,0.1468227292498715,1.0,14.0,0.0395428842579777,0.3770535954753568,0,2024,8
2024-08-01,효자3동,0세 ~ 9세,111,57,54,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,0,2024,8
2024-08-01,효자3동,10세 ~ 19세,199,104,95,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,0,2024,8
2024-08-01,효자3동,20세 ~ 29세,1159,587,572,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,0,2024,8
2024-08-01,효자3동,30세 ~ 39세,602,355,247,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,0,2024,8
2024-08-01,효자3동,40세 ~ 49세,423,232,191,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,0,2024,8
2024-08-01,효자3동,50세 ~ 59세,573,306,267,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,0,2024,8
2024-08-01,효자3동,60세 ~ 69세,661,310,351,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,1,2024,8
2024-08-01,효자3동,70세 ~ 79세,395,175,220,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,1,2024,8
2024-08-01,효자3동,80세 ~ 89세,293,122,171,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,1,2024,8
2024-08-01,효자3동,90세 ~ 99세,27,6,21,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,1,2024,8
2024-08-01,효자3동,0,4444,2254,2190,8887,1376,0.1548329019916732,3.0,16.0,0.3375717339934736,1.162790697674419,0,2024,8
2024-08-01,후평1동,0세 ~ 9세,351,179,172,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,0,2024,8
2024-08-01,후평1동,10세 ~ 19세,744,388,356,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,0,2024,8
2024-08-01,후평1동,20세 ~ 29세,1793,937,856,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,0,2024,8
2024-08-01,후평1동,30세 ~ 39세,1337,760,577,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,0,2024,8
2024-08-01,후평1동,40세 ~ 49세,1250,624,626,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,0,2024,8
2024-08-01,후평1동,50세 ~ 59세,1785,920,865,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,0,2024,8
2024-08-01,후평1동,60세 ~ 69세,2057,1014,1043,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,1,2024,8
2024-08-01,후평1동,70세 ~ 79세,1121,497,624,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,1,2024,8
2024-08-01,후평1동,80세 ~ 89세,720,262,458,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,1,2024,8
2024-08-01,후평1동,90세 ~ 99세,91,19,72,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,1,2024,8
2024-08-01,후평1동,0,11253,5601,5652,22502,3989,0.1772731312772198,1.0,19.0,0.0444404941782952,0.4763098520932565,0,2024,8
2024-08-01,후평2동,0세 ~ 9세,989,494,495,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,0,2024,8
2024-08-01,후평2동,10세 ~ 19세,1342,698,644,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,0,2024,8
2024-08-01,후평2동,20세 ~ 29세,1941,996,945,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,0,2024,8
2024-08-01,후평2동,30세 ~ 39세,1965,985,980,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,0,2024,8
2024-08-01,후평2동,40세 ~ 49세,1986,956,1030,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,0,2024,8
2024-08-01,후평2동,50세 ~ 59세,2232,1045,1187,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,0,2024,8
2024-08-01,후평2동,60세 ~ 69세,1879,849,1030,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,1,2024,8
2024-08-01,후평2동,70세 ~ 79세,931,381,550,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,1,2024,8
2024-08-01,후평2동,80세 ~ 89세,642,232,410,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,1,2024,8
2024-08-01,후평2동,90세 ~ 99세,116,26,90,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,1,2024,8
2024-08-01,후평2동,0,14025,6664,7361,28048,3568,0.1272104962920707,2.0,8.0,0.0713063320022818,0.2242152466367713,0,2024,8
2024-08-01,후평3동,0세 ~ 9세,1330,668,662,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,0,2024,8
2024-08-01,후평3동,10세 ~ 19세,1761,904,857,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,0,2024,8
2024-08-01,후평3동,20세 ~ 29세,2304,1172,1132,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,0,2024,8
2024-08-01,후평3동,30세 ~ 39세,2459,1279,1180,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,0,2024,8
2024-08-01,후평3동,40세 ~ 49세,2737,1299,1438,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,0,2024,8
2024-08-01,후평3동,50세 ~ 59세,3262,1568,1694,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,0,2024,8
2024-08-01,후평3동,60세 ~ 69세,3100,1406,1694,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,1,2024,8
2024-08-01,후평3동,70세 ~ 79세,1601,696,905,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,1,2024,8
2024-08-01,후평3동,80세 ~ 89세,991,319,672,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,1,2024,8
2024-08-01,후평3동,90세 ~ 99세,146,32,114,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,1,2024,8
2024-08-01,후평3동,0,19697,9345,10352,39388,5838,0.1482177312887173,3.0,14.0,0.0761653295419925,0.2398081534772182,0,2024,8
2024-09-01,강남동,0세 ~ 9세,2202,1115,1087,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,0,2024,9
2024-09-01,강남동,10세 ~ 19세,2228,1162,1066,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,0,2024,9
2024-09-01,강남동,20세 ~ 29세,2759,1436,1323,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,0,2024,9
2024-09-01,강남동,30세 ~ 39세,3583,1734,1849,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,0,2024,9
2024-09-01,강남동,40세 ~ 49세,3916,1905,2011,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,0,2024,9
2024-09-01,강남동,50세 ~ 59세,4269,2038,2231,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,0,2024,9
2024-09-01,강남동,60세 ~ 69세,3791,1751,2040,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,1,2024,9
2024-09-01,강남동,70세 ~ 79세,1839,887,952,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,1,2024,9
2024-09-01,강남동,80세 ~ 89세,877,353,524,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,1,2024,9
2024-09-01,강남동,90세 ~ 99세,133,38,95,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,1,2024,9
2024-09-01,강남동,0,25606,12421,13185,51203,6640,0.1296799015682674,0.0,0.0,0.0,0.0,0,2024,9
2024-09-01,교동,0세 ~ 9세,99,54,45,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,0,2024,9
2024-09-01,교동,10세 ~ 19세,175,87,88,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,0,2024,9
2024-09-01,교동,20세 ~ 29세,1214,679,535,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,0,2024,9
2024-09-01,교동,30세 ~ 39세,424,243,181,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,0,2024,9
2024-09-01,교동,40세 ~ 49세,333,187,146,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,0,2024,9
2024-09-01,교동,50세 ~ 59세,453,260,193,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,0,2024,9
2024-09-01,교동,60세 ~ 69세,541,267,274,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,1,2024,9
2024-09-01,교동,70세 ~ 79세,377,171,206,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,1,2024,9
2024-09-01,교동,80세 ~ 89세,218,79,139,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,1,2024,9
2024-09-01,교동,90세 ~ 99세,34,10,24,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,1,2024,9
2024-09-01,교동,0,3868,2037,1831,7736,1170,0.1512409513960703,0.0,3.0,0.0,0.2564102564102564,0,2024,9
2024-09-01,근화동,0세 ~ 9세,855,433,422,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,0,2024,9
2024-09-01,근화동,10세 ~ 19세,721,398,323,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,0,2024,9
2024-09-01,근화동,20세 ~ 29세,1014,523,491,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,0,2024,9
2024-09-01,근화동,30세 ~ 39세,1692,906,786,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,0,2024,9
2024-09-01,근화동,40세 ~ 49세,1174,600,574,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,0,2024,9
2024-09-01,근화동,50세 ~ 59세,1209,654,555,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,0,2024,9
2024-09-01,근화동,60세 ~ 69세,1290,661,629,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,1,2024,9
2024-09-01,근화동,70세 ~ 79세,622,243,379,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,1,2024,9
2024-09-01,근화동,80세 ~ 89세,465,153,312,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,1,2024,9
2024-09-01,근화동,90세 ~ 99세,61,18,43,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,1,2024,9
2024-09-01,근화동,0,9105,4591,4514,18208,2438,0.1338971880492091,16.0,32.0,0.8787346221441125,1.3125512715340444,0,2024,9
2024-09-01,남면,0세 ~ 9세,12,8,4,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,0,2024,9
2024-09-01,남면,10세 ~ 19세,24,19,5,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,0,2024,9
2024-09-01,남면,20세 ~ 29세,39,21,18,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,0,2024,9
2024-09-01,남면,30세 ~ 39세,51,28,23,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,0,2024,9
2024-09-01,남면,40세 ~ 49세,74,41,33,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,0,2024,9
2024-09-01,남면,50세 ~ 59세,170,103,67,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,0,2024,9
2024-09-01,남면,60세 ~ 69세,328,174,154,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,1,2024,9
2024-09-01,남면,70세 ~ 79세,194,109,85,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,1,2024,9
2024-09-01,남면,80세 ~ 89세,127,57,70,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,1,2024,9
2024-09-01,남면,90세 ~ 99세,30,7,23,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,1,2024,9
2024-09-01,남면,0,1050,568,482,2099,679,0.3234873749404478,2.0,16.0,0.9528346831824678,2.3564064801178204,0,2024,9
2024-09-01,남산면,0세 ~ 9세,67,33,34,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,0,2024,9
2024-09-01,남산면,10세 ~ 19세,120,72,48,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,0,2024,9
2024-09-01,남산면,20세 ~ 29세,176,93,83,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,0,2024,9
2024-09-01,남산면,30세 ~ 39세,189,107,82,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,0,2024,9
2024-09-01,남산면,40세 ~ 49세,310,186,124,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,0,2024,9
2024-09-01,남산면,50세 ~ 59세,549,302,247,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,0,2024,9
2024-09-01,남산면,60세 ~ 69세,941,496,445,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,1,2024,9
2024-09-01,남산면,70세 ~ 79세,568,290,278,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,1,2024,9
2024-09-01,남산면,80세 ~ 89세,313,124,189,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,1,2024,9
2024-09-01,남산면,90세 ~ 99세,59,12,47,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,1,2024,9
2024-09-01,남산면,0,3293,1715,1578,6585,1881,0.2856492027334852,3.0,36.0,0.4555808656036447,1.9138755980861244,0,2024,9
2024-09-01,동내면,0세 ~ 9세,970,504,466,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,0,2024,9
2024-09-01,동내면,10세 ~ 19세,1592,794,798,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,0,2024,9
2024-09-01,동내면,20세 ~ 29세,1838,992,846,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,0,2024,9
2024-09-01,동내면,30세 ~ 39세,1971,1047,924,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,0,2024,9
2024-09-01,동내면,40세 ~ 49세,2602,1253,1349,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,0,2024,9
2024-09-01,동내면,50세 ~ 59세,2838,1457,1381,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,0,2024,9
2024-09-01,동내면,60세 ~ 69세,2689,1362,1327,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,1,2024,9
2024-09-01,동내면,70세 ~ 79세,1240,573,667,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,1,2024,9
2024-09-01,동내면,80세 ~ 89세,751,295,456,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,1,2024,9
2024-09-01,동내면,90세 ~ 99세,141,32,109,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,1,2024,9
2024-09-01,동내면,0,16637,8310,8327,33269,4821,0.1449096756740509,18.0,37.0,0.5410442153355978,0.767475627463182,0,2024,9
2024-09-01,동면,0세 ~ 9세,1416,728,688,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,0,2024,9
2024-09-01,동면,10세 ~ 19세,2572,1335,1237,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,0,2024,9
2024-09-01,동면,20세 ~ 29세,1868,989,879,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,0,2024,9
2024-09-01,동면,30세 ~ 39세,1848,919,929,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,0,2024,9
2024-09-01,동면,40세 ~ 49세,3239,1554,1685,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,0,2024,9
2024-09-01,동면,50세 ~ 59세,3207,1664,1543,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,0,2024,9
2024-09-01,동면,60세 ~ 69세,2933,1404,1529,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,1,2024,9
2024-09-01,동면,70세 ~ 79세,1223,571,652,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,1,2024,9
2024-09-01,동면,80세 ~ 89세,636,211,425,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,1,2024,9
2024-09-01,동면,90세 ~ 99세,138,25,113,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,1,2024,9
2024-09-01,동면,0,19082,9401,9681,38162,4930,0.1291861013573712,15.0,48.0,0.3930611603165452,0.973630831643002,0,2024,9
2024-09-01,동산면,0세 ~ 9세,18,6,12,2736,863,0.3154239766081871,2.0,22.0,0.7309941520467835,2.549246813441483,0,2024,9
2024-09-01,동산면,10세 ~ 19세,44,26,18,2736,863,0.3154239766081871,2.0,22.0,0.7309941520467835,2.549246813441483,0,2024,9
